Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","157","Sugar beet","2017","2017","1000 SLC","28631464366","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","157","Sugar beet","2018","2018","1000 SLC","20387831359","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","157","Sugar beet","2019","2019","1000 SLC","23659632360","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","157","Sugar beet","2020","2020","1000 SLC","44501982660","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2002","2002","1000 SLC","1166073949","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2003","2003","1000 SLC","1752610800","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2004","2004","1000 SLC","2288738038","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2005","2005","1000 SLC","2472099975","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2006","2006","1000 SLC","2463627073","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2007","2007","1000 SLC","2673888458","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2008","2008","1000 SLC","2142996090","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2009","2009","1000 SLC","1861031839","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2010","2010","1000 SLC","4519760905","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2011","2011","1000 SLC","5264700806","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2012","2012","1000 SLC","3188434095","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2013","2013","1000 SLC","4767416597","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2014","2014","1000 SLC","5936359234","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2015","2015","1000 SLC","8554332751","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2016","2016","1000 SLC","9339784012","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2017","2017","1000 SLC","10695376892","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2018","2018","1000 SLC","19767467473","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2019","2019","1000 SLC","18671150000","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","156","Sugar cane","2020","2020","1000 SLC","30250659300","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2002","2002","1000 SLC","278818995","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2003","2003","1000 SLC","270039003","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2004","2004","1000 SLC","61016267","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2005","2005","1000 SLC","216243207","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2006","2006","1000 SLC","266183426","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2007","2007","1000 SLC","321999902","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2008","2008","1000 SLC","912329055","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2009","2009","1000 SLC","339388620","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2010","2010","1000 SLC","390953426","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2011","2011","1000 SLC","428445009","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2012","2012","1000 SLC","770999423","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2013","2013","1000 SLC","1511432564","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2014","2014","1000 SLC","232939652","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2015","2015","1000 SLC","1862768567","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2016","2016","1000 SLC","2732255500","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2017","2017","1000 SLC","2653491200","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2018","2018","1000 SLC","6545328300","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2019","2019","1000 SLC","5795140000","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","267","Sunflower seed","2020","2020","1000 SLC","11322027000","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2002","2002","1000 SLC","778902720","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2003","2003","1000 SLC","1221198425","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2004","2004","1000 SLC","945247036","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2005","2005","1000 SLC","1751458556","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2006","2006","1000 SLC","1041949217","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2007","2007","1000 SLC","2366248584","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2008","2008","1000 SLC","1126855506","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2009","2009","1000 SLC","2019208331","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2010","2010","1000 SLC","1727215432","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2011","2011","1000 SLC","3043871880","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2012","2012","1000 SLC","2968651843","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2013","2013","1000 SLC","4047573153","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2014","2014","1000 SLC","9865212761","Fc","Calculated data"
"QV","Value of Agricultural Production","102","Iran (Islamic Republic of)","56","Gross Production Value (current thousand SLC)","495","Tangerines, mandarins, clementines, satsumas","2015","2015","1000 SLC","6214654940","Fc","Calculated data"
